# SRC: M87
# RA: 12 h 30 m 49.42338180542052 s
# DEC: 0 h 49 m 33.86957740783686 s
# MJD: 57854.02228009328
# RF: 230 GHz
# FOVX: 100 pix 0.00019445011655428801 as
# FOVY: 100 pix 0.00019445011655428801 as
# ------------------------------------
# x (as)       y (as)       I (jy/pixel) Q (jy/pixel) U (jy/pixel)
-9.72251e-5 -9.72251e-5 2.0e-10 0.0 0.0
-9.52806e-5 -9.72251e-5 3.0e-10 0.0 0.0
-9.33361e-5 -9.72251e-5 7.0e-10 0.0 0.0
-9.13916e-5 -9.72251e-5 1.0e-9 0.0 0.0
-8.94471e-5 -9.72251e-5 2.4e-9 0.0 0.0
-8.75026e-5 -9.72251e-5 4.0e-9 0.0 0.0
-8.55581e-5 -9.72251e-5 6.8e-9 0.0 0.0
-8.36136e-5 -9.72251e-5 9.1e-9 0.0 0.0
-8.1669e-5 -9.72251e-5 1.19e-8 0.0 0.0
-7.97245e-5 -9.72251e-5 1.4e-8 0.0 0.0
-7.778e-5 -9.72251e-5 1.56e-8 0.0 0.0
-7.58355e-5 -9.72251e-5 1.85e-8 0.0 0.0
-7.3891e-5 -9.72251e-5 1.211e-7 0.0 0.0
-7.19465e-5 -9.72251e-5 4.847e-7 0.0 0.0
-7.0002e-5 -9.72251e-5 7.93e-8 0.0 0.0
-6.80575e-5 -9.72251e-5 2.126e-7 0.0 0.0
-6.6113e-5 -9.72251e-5 1.8407e-6 0.0 0.0
-6.41685e-5 -9.72251e-5 5.8249e-6 0.0 0.0
-6.2224e-5 -9.72251e-5 2.12192e-5 0.0 0.0
-6.02795e-5 -9.72251e-5 3.00152e-5 0.0 0.0
-5.8335e-5 -9.72251e-5 4.2785e-5 0.0 0.0
-5.63905e-5 -9.72251e-5 1.80019e-5 0.0 0.0
-5.4446e-5 -9.72251e-5 3.88782e-5 0.0 0.0
-5.25015e-5 -9.72251e-5 5.54487e-5 0.0 0.0
-5.0557e-5 -9.72251e-5 7.79821e-5 0.0 0.0
-4.86125e-5 -9.72251e-5 0.0001166823 0.0 0.0
-4.6668e-5 -9.72251e-5 6.06876e-5 0.0 0.0
-4.47235e-5 -9.72251e-5 9.29841e-5 0.0 0.0
-4.2779e-5 -9.72251e-5 0.0001178566 0.0 0.0
-4.08345e-5 -9.72251e-5 0.0001455769 0.0 0.0
-3.889e-5 -9.72251e-5 8.14643e-5 0.0 0.0
-3.69455e-5 -9.72251e-5 9.19548e-5 0.0 0.0
-3.5001e-5 -9.72251e-5 0.0001545869 0.0 0.0
-3.30565e-5 -9.72251e-5 0.0002095823 0.0 0.0
-3.1112e-5 -9.72251e-5 0.0001075105 0.0 0.0
-2.91675e-5 -9.72251e-5 0.0001438311 0.0 0.0
-2.7223e-5 -9.72251e-5 0.0002172798 0.0 0.0
-2.52785e-5 -9.72251e-5 8.46926e-5 0.0 0.0
-2.3334e-5 -9.72251e-5 0.0001498179 0.0 0.0
-2.13895e-5 -9.72251e-5 0.0002235176 0.0 0.0
-1.9445e-5 -9.72251e-5 7.96316e-5 0.0 0.0
-1.75005e-5 -9.72251e-5 0.0001149235 0.0 0.0
-1.5556e-5 -9.72251e-5 4.13341e-5 0.0 0.0
-1.36115e-5 -9.72251e-5 5.8077e-5 0.0 0.0
-1.1667e-5 -9.72251e-5 1.12802e-5 0.0 0.0
-9.7225e-6 -9.72251e-5 1.19813e-5 0.0 0.0
-7.778e-6 -9.72251e-5 2.392e-7 0.0 0.0
-5.8335e-6 -9.72251e-5 6.19e-7 0.0 0.0
-3.889e-6 -9.72251e-5 1.85e-8 0.0 0.0
-1.9445e-6 -9.72251e-5 1.012e-7 0.0 0.0
0.0 -9.72251e-5 0.0 0.0 0.0
1.9445e-6 -9.72251e-5 4.0e-10 0.0 0.0
3.889e-6 -9.72251e-5 0.0 0.0 0.0
5.8335e-6 -9.72251e-5 0.0 0.0 0.0
7.778e-6 -9.72251e-5 0.0 0.0 0.0
9.7225e-6 -9.72251e-5 0.0 0.0 0.0
1.1667e-5 -9.72251e-5 0.0 0.0 0.0
1.36115e-5 -9.72251e-5 0.0 0.0 0.0
1.5556e-5 -9.72251e-5 0.0 0.0 0.0
1.75005e-5 -9.72251e-5 0.0 0.0 0.0
1.9445e-5 -9.72251e-5 0.0 0.0 0.0
2.13895e-5 -9.72251e-5 0.0 0.0 0.0
2.3334e-5 -9.72251e-5 0.0 0.0 0.0
2.52785e-5 -9.72251e-5 0.0 0.0 0.0
2.7223e-5 -9.72251e-5 0.0 0.0 0.0
2.91675e-5 -9.72251e-5 1.0e-10 0.0 0.0
3.1112e-5 -9.72251e-5 4.0e-10 0.0 0.0
3.30565e-5 -9.72251e-5 7.0e-10 0.0 0.0
3.5001e-5 -9.72251e-5 7.0e-10 0.0 0.0
3.69455e-5 -9.72251e-5 2.0e-10 0.0 0.0
3.889e-5 -9.72251e-5 0.0 0.0 0.0
4.08345e-5 -9.72251e-5 0.0 0.0 0.0
4.2779e-5 -9.72251e-5 0.0 0.0 0.0
4.47235e-5 -9.72251e-5 0.0 0.0 0.0
4.6668e-5 -9.72251e-5 0.0 0.0 0.0
4.86125e-5 -9.72251e-5 0.0 0.0 0.0
5.0557e-5 -9.72251e-5 0.0 0.0 0.0
5.25015e-5 -9.72251e-5 0.0 0.0 0.0
5.4446e-5 -9.72251e-5 0.0 0.0 0.0
5.63905e-5 -9.72251e-5 0.0 0.0 0.0
5.8335e-5 -9.72251e-5 0.0 0.0 0.0
6.02795e-5 -9.72251e-5 0.0 0.0 0.0
6.2224e-5 -9.72251e-5 0.0 0.0 0.0
6.41685e-5 -9.72251e-5 0.0 0.0 0.0
6.6113e-5 -9.72251e-5 0.0 0.0 0.0
6.80575e-5 -9.72251e-5 0.0 0.0 0.0
7.0002e-5 -9.72251e-5 0.0 0.0 0.0
7.19465e-5 -9.72251e-5 0.0 0.0 0.0
7.3891e-5 -9.72251e-5 0.0 0.0 0.0
7.58355e-5 -9.72251e-5 0.0 0.0 0.0
7.778e-5 -9.72251e-5 0.0 0.0 0.0
7.97245e-5 -9.72251e-5 0.0 0.0 0.0
8.1669e-5 -9.72251e-5 0.0 0.0 0.0
8.36136e-5 -9.72251e-5 0.0 0.0 0.0
8.55581e-5 -9.72251e-5 0.0 0.0 0.0
8.75026e-5 -9.72251e-5 0.0 0.0 0.0
8.94471e-5 -9.72251e-5 0.0 0.0 0.0
9.13916e-5 -9.72251e-5 0.0 0.0 0.0
9.33361e-5 -9.72251e-5 0.0 0.0 0.0
9.52806e-5 -9.72251e-5 0.0 0.0 0.0
-9.72251e-5 -9.52806e-5 1.1e-9 0.0 0.0
-9.52806e-5 -9.52806e-5 2.3e-9 0.0 0.0
-9.33361e-5 -9.52806e-5 4.5e-9 0.0 0.0
-9.13916e-5 -9.52806e-5 7.5e-9 0.0 0.0
-8.94471e-5 -9.52806e-5 1.39e-8 0.0 0.0
-8.75026e-5 -9.52806e-5 2.07e-8 0.0 0.0
-8.55581e-5 -9.52806e-5 3.16e-8 0.0 0.0
-8.36136e-5 -9.52806e-5 3.66e-8 0.0 0.0
-8.1669e-5 -9.52806e-5 7.64e-8 0.0 0.0
-7.97245e-5 -9.52806e-5 3.34e-7 0.0 0.0
-7.778e-5 -9.52806e-5 1.4066e-6 0.0 0.0
-7.58355e-5 -9.52806e-5 7.8843e-6 0.0 0.0
-7.3891e-5 -9.52806e-5 1.5235e-6 0.0 0.0
-7.19465e-5 -9.52806e-5 5.2493e-6 0.0 0.0
-7.0002e-5 -9.52806e-5 1.80172e-5 0.0 0.0
-6.80575e-5 -9.52806e-5 2.84293e-5 0.0 0.0
-6.6113e-5 -9.52806e-5 4.48817e-5 0.0 0.0
-6.41685e-5 -9.52806e-5 7.95809e-5 0.0 0.0
-6.2224e-5 -9.52806e-5 0.0001079823 0.0 0.0
-6.02795e-5 -9.52806e-5 0.0001406481 0.0 0.0
-5.8335e-5 -9.52806e-5 0.000104046 0.0 0.0
-5.63905e-5 -9.52806e-5 0.0001557411 0.0 0.0
-5.4446e-5 -9.52806e-5 0.0001870621 0.0 0.0
-5.25015e-5 -9.52806e-5 0.0002265725 0.0 0.0
