# SRC: M87
# RA: 12 h 30 m 49.42338180542052 s
# DEC: 0 h 49 m 33.86957740783686 s
# MJD: 57854.02228009328
# RF: 230 GHz
# FOVX: 500 pix 0.00019445011655428801 as
# FOVY: 500 pix 0.00019445011655428801 as
# ------------------------------------
# x (as)       y (as)       I (jy/pixel) Q (jy/pixel) U (jy/pixel)
-9.72251e-5 -9.72251e-5 1.0e-10 0.0 0.0
-9.68362e-5 -9.72251e-5 1.0e-10 0.0 0.0
-9.64473e-5 -9.72251e-5 0.0 0.0 0.0
-9.60584e-5 -9.72251e-5 1.0e-10 0.0 0.0
-9.56695e-5 -9.72251e-5 1.0e-10 0.0 0.0
-9.52806e-5 -9.72251e-5 1.0e-10 0.0 0.0
-9.48917e-5 -9.72251e-5 1.0e-10 0.0 0.0
-9.45028e-5 -9.72251e-5 1.0e-10 0.0 0.0
-9.41139e-5 -9.72251e-5 2.0e-10 0.0 0.0
-9.3725e-5 -9.72251e-5 2.0e-10 0.0 0.0
-9.33361e-5 -9.72251e-5 1.0e-10 0.0 0.0
-9.29472e-5 -9.72251e-5 1.0e-10 0.0 0.0
-9.25583e-5 -9.72251e-5 2.0e-10 0.0 0.0
-9.21694e-5 -9.72251e-5 2.0e-10 0.0 0.0
-9.17805e-5 -9.72251e-5 2.0e-10 0.0 0.0
-9.13916e-5 -9.72251e-5 2.0e-10 0.0 0.0
-9.10027e-5 -9.72251e-5 3.0e-10 0.0 0.0
-9.06138e-5 -9.72251e-5 5.0e-10 0.0 0.0
-9.02249e-5 -9.72251e-5 6.0e-10 0.0 0.0
-8.9836e-5 -9.72251e-5 4.0e-10 0.0 0.0
-8.94471e-5 -9.72251e-5 6.0e-10 0.0 0.0
-8.90582e-5 -9.72251e-5 5.0e-10 0.0 0.0
-8.86693e-5 -9.72251e-5 6.0e-10 0.0 0.0
-8.82804e-5 -9.72251e-5 8.0e-10 0.0 0.0
-8.78915e-5 -9.72251e-5 1.0e-9 0.0 0.0
-8.75026e-5 -9.72251e-5 1.2e-9 0.0 0.0
-8.71137e-5 -9.72251e-5 1.3e-9 0.0 0.0
-8.67248e-5 -9.72251e-5 1.7e-9 0.0 0.0
-8.63359e-5 -9.72251e-5 1.8e-9 0.0 0.0
-8.5947e-5 -9.72251e-5 1.8e-9 0.0 0.0
-8.55581e-5 -9.72251e-5 1.9e-9 0.0 0.0
-8.51692e-5 -9.72251e-5 1.8e-9 0.0 0.0
-8.47803e-5 -9.72251e-5 2.1e-9 0.0 0.0
-8.43914e-5 -9.72251e-5 2.7e-9 0.0 0.0
-8.40025e-5 -9.72251e-5 3.6e-9 0.0 0.0
-8.36136e-5 -9.72251e-5 3.9e-9 0.0 0.0
-8.32246e-5 -9.72251e-5 4.0e-9 0.0 0.0
-8.28357e-5 -9.72251e-5 4.5e-9 0.0 0.0
-8.24468e-5 -9.72251e-5 4.5e-9 0.0 0.0
